lon,lat,country,country_pct_silent
-0.76715,45.61050,FR,40.483
-0.14152,45.04020,FR,40.483
0.43359,43.25330,FR,40.483
0.36918,43.11740,FR,40.483
1.97697,43.77050,FR,40.483
2.38212,43.49830,FR,40.483
1.87443,42.97800,FR,40.483
0.08270,43.29680,FR,40.483
3.73799,50.33615,FR,40.483
3.24759,50.10450,FR,40.483
3.27479,50.21628,FR,40.483
3.58112,50.42597,FR,40.483
3.31243,50.28105,FR,40.483
3.39020,50.28647,FR,40.483
3.46761,50.27050,FR,40.483
3.56567,50.29237,FR,40.483
3.63405,50.43935,FR,40.483
2.76384,50.30203,FR,40.483
3.02167,50.33567,FR,40.483
3.46609,50.47017,FR,40.483
3.04317,50.28304,FR,40.483
3.07226,50.32242,FR,40.483
2.21204,50.61859,FR,40.483
2.83518,50.67716,FR,40.483
3.04305,50.77639,FR,40.483
2.41333,50.64221,FR,40.483
2.54266,50.62454,FR,40.483
2.57421,50.53841,FR,40.483
2.52845,50.46493,FR,40.483
2.92064,50.54651,FR,40.483
2.62292,50.92018,FR,40.483
1.62745,50.80167,FR,40.483
1.76749,50.68114,FR,40.483
1.97602,50.40012,FR,40.483
2.10262,50.39757,FR,40.483
1.91858,50.30452,FR,40.483
2.22720,50.70752,FR,40.483
2.25057,50.78977,FR,40.483
2.14562,50.94449,FR,40.483
2.38369,51.00257,FR,40.483
2.08671,50.83358,FR,40.483
3.31717,49.88004,FR,40.483
2.93400,49.86045,FR,40.483
2.71818,49.93670,FR,40.483
1.87222,50.06841,FR,40.483
2.51391,49.93336,FR,40.483
2.47658,49.77133,FR,40.483
2.02301,49.75026,FR,40.483
2.08078,50.01255,FR,40.483
1.99484,50.01466,FR,40.483
1.83277,50.11517,FR,40.483
1.66365,50.27396,FR,40.483
5.54380,48.06817,FR,40.483
5.61447,48.24089,FR,40.483
5.73336,48.40246,FR,40.483
5.61111,48.66447,FR,40.483
5.54100,48.87026,FR,40.483
5.36928,49.21079,FR,40.483
5.19096,49.41334,FR,40.483
5.00030,49.65338,FR,40.483
5.81506,49.51041,FR,40.483
5.70202,49.48376,FR,40.483
5.74643,49.38067,FR,40.483
5.71802,49.41075,FR,40.483
5.51997,49.48975,FR,40.483
5.46013,49.52559,FR,40.483
5.68092,49.31676,FR,40.483
5.32991,49.48058,FR,40.483
5.31916,49.61447,FR,40.483
5.13351,49.65206,FR,40.483
4.98784,49.68792,FR,40.483
4.82313,49.55479,FR,40.483
4.77488,49.73845,FR,40.483
4.39854,49.84880,FR,40.483
4.78669,49.86291,FR,40.483
4.68441,49.99648,FR,40.483
4.71154,50.09161,FR,40.483
4.85474,50.11889,FR,40.483
4.82497,50.16912,FR,40.483
4.17641,50.11710,FR,40.483
3.89416,50.23909,FR,40.483
4.18401,50.26874,FR,40.483
4.10222,50.29789,FR,40.483
3.73799,50.14276,FR,40.483
3.81653,50.14870,FR,40.483
4.01805,50.23973,FR,40.483
3.70282,50.03519,FR,40.483
7.52341,47.65238,FR,40.483
7.52263,47.66077,FR,40.483
7.51439,47.63879,FR,40.483
7.38696,47.68160,FR,40.483
7.71347,48.31250,FR,40.483
7.91978,48.68153,FR,40.483
7.54880,48.18745,FR,40.483
7.21809,47.61552,FR,40.483
7.17510,47.53952,FR,40.483
7.23275,47.74562,FR,40.483
7.26490,47.82692,FR,40.483
7.39857,47.96764,FR,40.483
7.19684,47.92344,FR,40.483
7.33082,48.01593,FR,40.483
7.42284,48.15085,FR,40.483
7.06153,48.05406,FR,40.483
7.40088,48.18701,FR,40.483
7.58024,48.35528,FR,40.483
7.40267,48.39486,FR,40.483
7.46015,48.33857,FR,40.483
7.55284,48.45725,FR,40.483
7.43670,48.53526,FR,40.483
7.70443,48.64353,FR,40.483
7.83092,48.65460,FR,40.483
7.59257,48.91855,FR,40.483
7.42096,48.76439,FR,40.483
7.95142,48.76134,FR,40.483
8.00986,48.80998,FR,40.483
7.75704,49.04433,FR,40.483
7.77646,48.88409,FR,40.483
8.08586,48.86572,FR,40.483
8.19784,48.95895,FR,40.483
7.90277,49.04317,FR,40.483
6.73934,47.89201,FR,40.483
6.70336,48.05790,FR,40.483
6.76098,48.18508,FR,40.483
6.51566,48.12800,FR,40.483
6.26829,48.52303,FR,40.483
6.24615,48.55046,FR,40.483
6.15165,48.60105,FR,40.483
6.13547,48.27751,FR,40.483
6.13968,48.52875,FR,40.483
6.10780,48.57565,FR,40.483
6.06679,48.74566,FR,40.483
6.97526,48.18442,FR,40.483
6.94565,48.38457,FR,40.483
7.10176,48.51231,FR,40.483
6.59831,48.52372,FR,40.483
6.72907,48.53980,FR,40.483
6.62838,48.57950,FR,40.483
6.58469,48.39717,FR,40.483
6.38913,48.56176,FR,40.483
6.55946,48.67329,FR,40.483
6.44042,48.64286,FR,40.483
6.20670,48.68762,FR,40.483
6.16637,48.74627,FR,40.483
5.93184,48.85260,FR,40.483
6.04996,48.95396,FR,40.483
5.80553,48.90724,FR,40.483
6.66959,48.79638,FR,40.483
6.59583,48.87885,FR,40.483
6.12433,48.94101,FR,40.483
5.68133,49.17183,FR,40.483
5.83785,49.14418,FR,40.483
6.06582,49.25390,FR,40.483
6.15227,49.32821,FR,40.483
6.31056,49.39839,FR,40.483
6.30580,49.47040,FR,40.483
6.34683,49.44907,FR,40.483
6.38745,49.45864,FR,40.483
6.07835,49.45452,FR,40.483
5.96611,49.48538,FR,40.483
7.12669,48.54784,FR,40.483
7.05946,48.77217,FR,40.483
7.01129,48.91152,FR,40.483
7.03892,48.96973,FR,40.483
7.08030,49.14900,FR,40.483
7.04152,49.14644,FR,40.483
7.47226,49.12725,FR,40.483
7.36310,49.14518,FR,40.483
6.83595,49.21123,FR,40.483
6.68887,49.22572,FR,40.483
6.57578,49.32946,FR,40.483
6.56712,49.34182,FR,40.483
5.86398,47.93536,FR,40.483
6.10194,48.09027,FR,40.483
5.99620,47.91706,FR,40.483
5.91739,47.84026,FR,40.483
5.63039,47.82896,FR,40.483
5.74293,47.82332,FR,40.483
6.07584,47.74583,FR,40.483
6.03324,47.63555,FR,40.483
5.97246,47.66173,FR,40.483
5.92084,47.53446,FR,40.483
5.79513,47.60580,FR,40.483
5.69311,47.54229,FR,40.483
5.65695,47.45130,FR,40.483
5.54409,47.39572,FR,40.483
5.40693,47.57826,FR,40.483
5.34982,47.34774,FR,40.483
6.70749,47.83028,FR,40.483
6.47380,47.62189,FR,40.483
5.55003,47.28790,FR,40.483
5.38257,47.19452,FR,40.483
5.19745,47.51337,FR,40.483
5.21754,47.28046,FR,40.483
5.30017,47.17837,FR,40.483
4.72565,47.20988,FR,40.483
4.85958,47.31487,FR,40.483
5.28030,47.11399,FR,40.483
5.20079,47.15045,FR,40.483
5.17987,47.13404,FR,40.483
5.16564,47.07370,FR,40.483
5.14354,46.99692,FR,40.483
6.27995,46.77258,FR,40.483
6.34336,46.94341,FR,40.483
6.43698,47.36695,FR,40.483
6.38470,46.94643,FR,40.483
6.64049,47.04749,FR,40.483
6.95142,47.26179,FR,40.483
6.81088,47.31737,FR,40.483
6.79153,47.45192,FR,40.483
6.84236,47.47225,FR,40.483
6.93411,47.54798,FR,40.483
6.84366,47.52176,FR,40.483
6.68216,47.45421,FR,40.483
6.14912,47.28551,FR,40.483
5.90527,47.17562,FR,40.483
5.45351,47.03552,FR,40.483
6.27527,47.03731,FR,40.483
5.49401,47.01480,FR,40.483
5.08501,46.90345,FR,40.483
4.56962,46.80163,FR,40.483
4.99635,46.98310,FR,40.483
5.01853,46.94337,FR,40.483
4.95546,46.87899,FR,40.483
4.93214,46.71096,FR,40.483
4.60578,46.37557,FR,40.483
4.56741,46.55022,FR,40.483
5.25858,46.67410,FR,40.483
5.42330,46.62818,FR,40.483
5.28767,46.51501,FR,40.483
5.05003,46.56064,FR,40.483
4.94677,46.51408,FR,40.483
4.85959,46.47563,FR,40.483
4.89661,46.44780,FR,40.483
5.19596,46.25763,FR,40.483
4.95848,46.42404,FR,40.483
4.78449,46.41125,FR,40.483
4.78102,46.28401,FR,40.483
5.07138,46.22965,FR,40.483
4.85902,46.27405,FR,40.483
4.83975,46.15811,FR,40.483
4.71586,46.12689,FR,40.483
4.72894,45.94411,FR,40.483
4.60188,45.83752,FR,40.483
4.72572,45.91187,FR,40.483
4.83191,45.79654,FR,40.483
6.77057,45.91950,FR,40.483
6.62869,45.98195,FR,40.483
6.64496,46.09760,FR,40.483
6.42864,46.07572,FR,40.483
6.39652,46.07387,FR,40.483
6.27025,46.14985,FR,40.483
5.96454,46.14466,FR,40.483
6.50763,46.38047,FR,40.483
5.79641,46.24422,FR,40.483
6.14642,46.02059,FR,40.483
5.84787,45.98637,FR,40.483
5.78277,45.75337,FR,40.483
6.05677,45.89892,FR,40.483
5.93818,45.87483,FR,40.483
5.84828,45.93350,FR,40.483
5.80229,45.84882,FR,40.483
5.80582,45.85396,FR,40.483
5.86214,45.64983,FR,40.483
5.66960,45.91258,FR,40.483
5.67709,45.70841,FR,40.483
5.62304,45.63844,FR,40.483
5.75415,45.36359,FR,40.483
5.63733,45.59270,FR,40.483
5.61590,45.62459,FR,40.483
5.34712,45.88267,FR,40.483
5.37113,45.56636,FR,40.483
5.15915,45.71524,FR,40.483
5.18643,45.77249,FR,40.483
5.79267,46.74121,FR,40.483
5.69935,46.59775,FR,40.483
5.71124,46.36687,FR,40.483
5.55478,46.17264,FR,40.483
5.40308,46.08997,FR,40.483
5.47686,45.94656,FR,40.483
5.22819,45.92072,FR,40.483
5.21241,45.81653,FR,40.483
5.08867,45.81158,FR,40.483
4.81658,45.64570,FR,40.483
4.52703,45.48270,FR,40.483
4.76119,45.58750,FR,40.483
4.78083,45.58124,FR,40.483
4.88015,45.52747,FR,40.483
4.76718,45.31843,FR,40.483
4.81023,45.31128,FR,40.483
5.09265,45.34076,FR,40.483
4.78673,45.20594,FR,40.483
4.81166,45.18402,FR,40.483
4.49385,45.02925,FR,40.483
4.77827,45.05945,FR,40.483
4.93516,44.95128,FR,40.483
4.83958,44.85372,FR,40.483
4.86494,44.83851,FR,40.483
4.41918,44.91660,FR,40.483
4.79888,44.82428,FR,40.483
5.27127,44.67106,FR,40.483
5.32281,44.76833,FR,40.483
5.50519,44.56688,FR,40.483
4.82534,44.76926,FR,40.483
5.38625,47.18829,FR,40.483
4.70777,44.57908,FR,40.483
6.50175,43.74385,FR,40.483
4.69820,44.45196,FR,40.483
4.76755,44.41398,FR,40.483
4.64896,44.36834,FR,40.483
4.16002,44.62962,FR,40.483
4.36335,44.67182,FR,40.483
4.40944,44.55130,FR,40.483
4.44629,44.45936,FR,40.483
4.40824,44.38621,FR,40.483
4.59791,44.28374,FR,40.483
5.35554,44.41419,FR,40.483
5.15238,44.37053,FR,40.483
5.01534,44.29182,FR,40.483
4.98393,44.42318,FR,40.483
4.71142,44.21538,FR,40.483
4.71818,44.12659,FR,40.483
4.78581,44.11111,FR,40.483
3.96090,44.32403,FR,40.483
4.21148,44.25154,FR,40.483
4.26344,44.22464,FR,40.483
4.46591,44.18201,FR,40.483
4.67894,44.14730,FR,40.483
4.69039,44.11420,FR,40.483
4.76891,44.07181,FR,40.483
5.01196,44.03953,FR,40.483
4.87140,44.01334,FR,40.483
5.13141,43.91950,FR,40.483
5.03875,43.93834,FR,40.483
4.70160,43.89776,FR,40.483
4.09938,44.09455,FR,40.483
3.75054,44.17545,FR,40.483
3.96221,44.07509,FR,40.483
3.99869,44.03927,FR,40.483
4.21729,43.99203,FR,40.483
4.28171,43.94522,FR,40.483
4.44148,43.98276,FR,40.483
4.56285,43.93176,FR,40.483
4.62292,43.67891,FR,40.483
4.45299,43.66593,FR,40.483
7.01341,45.44980,FR,40.483
6.70850,45.41184,FR,40.483
6.59940,45.53241,FR,40.483
6.52585,45.48175,FR,40.483
6.46746,45.56261,FR,40.483
6.53374,45.82212,FR,40.483
6.40260,45.69415,FR,40.483
6.27015,45.58403,FR,40.483
6.81259,45.28408,FR,40.483
6.62950,45.19577,FR,40.483
6.29242,45.48227,FR,40.483
6.15105,45.48970,FR,40.483
6.00416,45.43532,FR,40.483
5.97790,45.23366,FR,40.483
5.76979,45.19862,FR,40.483
6.25519,44.72488,FR,40.483
6.00402,44.73536,FR,40.483
5.78094,44.90077,FR,40.483
6.15485,44.96755,FR,40.483
6.01313,45.11570,FR,40.483
5.74647,45.08325,FR,40.483
5.70160,45.19205,FR,40.483
5.52770,45.28613,FR,40.483
5.52191,45.29339,FR,40.483
5.46675,45.20804,FR,40.483
5.32995,45.12478,FR,40.483
5.39257,45.06523,FR,40.483
5.18352,45.08497,FR,40.483
5.03422,45.05014,FR,40.483
4.93672,45.01860,FR,40.483
6.68279,44.94013,FR,40.483
6.59572,44.86168,FR,40.483
6.63160,44.65788,FR,40.483
6.50207,44.55653,FR,40.483
6.76445,44.52114,FR,40.483
6.19753,44.45998,FR,40.483
6.01568,44.27597,FR,40.483
5.93471,44.21485,FR,40.483
6.08197,44.47932,FR,40.483
5.98067,44.57093,FR,40.483
5.71366,44.44283,FR,40.483
5.80973,44.27027,FR,40.483
6.27518,44.26627,FR,40.483
6.14194,44.04038,FR,40.483
5.96444,44.03534,FR,40.483
6.25987,44.00986,FR,40.483
5.90930,43.87868,FR,40.483
5.79052,43.76559,FR,40.483
6.51383,43.96137,FR,40.483
6.61779,44.17390,FR,40.483
6.44110,43.80544,FR,40.483
5.95380,43.77179,FR,40.483
5.82449,43.72938,FR,40.483
5.71922,43.69682,FR,40.483
5.61805,43.64090,FR,40.483
5.36456,43.71019,FR,40.483
5.57301,43.86262,FR,40.483
5.16166,43.85817,FR,40.483
5.00336,43.85854,FR,40.483
4.91618,43.88828,FR,40.483
1.94092,42.42951,FR,40.483
2.71841,42.49465,FR,40.483
2.98540,42.58562,FR,40.483
2.99194,42.63780,FR,40.483
2.14917,42.50378,FR,40.483
2.35640,42.49704,FR,40.483
2.48366,42.64416,FR,40.483
3.02341,42.71082,FR,40.483
2.64176,42.80044,FR,40.483
2.72033,42.79818,FR,40.483
2.98710,42.76396,FR,40.483
2.89961,43.04984,FR,40.483
2.14086,42.70900,FR,40.483
2.20073,42.81656,FR,40.483
2.25925,42.96874,FR,40.483
2.18183,43.11027,FR,40.483
2.28052,42.93839,FR,40.483
2.28426,43.11692,FR,40.483
2.30690,43.15773,FR,40.483
1.97931,43.29424,FR,40.483
2.01659,43.30477,FR,40.483
2.17988,43.25545,FR,40.483
2.36191,43.23873,FR,40.483
2.39158,43.24602,FR,40.483
2.42143,43.21334,FR,40.483
3.16568,43.34762,FR,40.483
4.00669,43.89530,FR,40.483
4.03679,43.88682,FR,40.483
2.41065,43.25522,FR,40.483
2.66452,43.24336,FR,40.483
2.62964,43.26382,FR,40.483
2.89255,43.22595,FR,40.483
2.62644,43.10534,FR,40.483
2.93854,43.25466,FR,40.483
2.96053,43.24599,FR,40.483
3.11104,43.24730,FR,40.483
3.67505,43.99720,FR,40.483
3.60458,44.08732,FR,40.483
3.49017,43.89797,FR,40.483
3.70072,43.84406,FR,40.483
3.47733,43.62819,FR,40.483
3.47128,43.56805,FR,40.483
3.44665,43.38405,FR,40.483
3.13089,43.72301,FR,40.483
3.12216,43.59445,FR,40.483
2.91202,43.56045,FR,40.483
3.25301,43.31217,FR,40.483
3.40108,43.31141,FR,40.483
3.85505,43.69717,FR,40.483
3.60764,43.43478,FR,40.483
3.89777,43.57052,FR,40.483
4.19082,43.63913,FR,40.483
4.21370,43.60716,FR,40.483
5.42274,43.47917,FR,40.483
5.61719,43.47192,FR,40.483
5.34792,43.50573,FR,40.483
5.13224,43.50485,FR,40.483
4.87927,43.68749,FR,40.483
5.04283,43.54135,FR,40.483
5.20168,43.41134,FR,40.483
5.40943,43.27508,FR,40.483
6.32074,43.24082,FR,40.483
6.16539,43.13075,FR,40.483
6.01129,43.51093,FR,40.483
6.01702,43.51114,FR,40.483
6.17014,43.43696,FR,40.483
6.12941,43.34150,FR,40.483
6.25181,43.53706,FR,40.483
6.51203,43.49073,FR,40.483
6.64095,43.44992,FR,40.483
6.55242,43.25450,FR,40.483
6.93005,43.59326,FR,40.483
6.94317,43.54921,FR,40.483
7.10096,43.62148,FR,40.483
7.17445,43.93302,FR,40.483
7.29482,44.03465,FR,40.483
7.20616,43.86086,FR,40.483
7.14650,43.84685,FR,40.483
7.19625,43.66822,FR,40.483
7.03151,44.18968,FR,40.483
4.98935,44.60090,FR,40.483
2.48194,42.80616,FR,40.483
6.00006,43.24452,FR,40.483
6.26631,43.47861,FR,40.483
4.00385,43.60816,FR,40.483
5.40767,46.97817,FR,40.483
6.30866,47.80152,FR,40.483
6.42192,47.94325,FR,40.483
5.45622,47.69285,FR,40.483
6.35431,47.50783,FR,40.483
6.18064,47.41593,FR,40.483
5.80676,47.28584,FR,40.483
5.74333,47.26463,FR,40.483
5.96846,47.33545,FR,40.483
6.94314,47.56633,FR,40.483
6.95502,47.62147,FR,40.483
6.38196,47.34125,FR,40.483
5.70222,46.92469,FR,40.483
5.26276,46.96102,FR,40.483
5.12449,44.74043,FR,40.483
5.58920,46.29107,FR,40.483
4.23918,44.48265,FR,40.483
4.32433,44.49246,FR,40.483
5.94538,44.16165,FR,40.483
4.74929,44.55232,FR,40.483
4.75015,44.55091,FR,40.483
5.43503,45.00109,FR,40.483
5.75680,45.43525,FR,40.483
5.34056,46.08120,FR,40.483
6.28815,45.33134,FR,40.483
4.21775,44.40482,FR,40.483
5.53107,45.65994,FR,40.483
5.61053,45.61900,FR,40.483
5.60997,45.16338,FR,40.483
5.68141,44.81556,FR,40.483
4.95635,45.05860,FR,40.483
6.73535,46.28418,FR,40.483
6.61735,46.28686,FR,40.483
5.69524,45.09531,FR,40.483
7.41536,43.96511,FR,40.483
7.07068,43.68850,FR,40.483
7.30874,43.89113,FR,40.483
6.82568,44.03091,FR,40.483
6.75852,43.96673,FR,40.483
5.88501,43.91661,FR,40.483
4.84425,44.02256,FR,40.483
6.99846,43.95927,FR,40.483
7.19433,43.87256,FR,40.483
5.85998,44.23591,FR,40.483
5.90508,45.70673,FR,40.483
4.78020,46.18787,FR,40.483
4.73397,44.75840,FR,40.483
5.04655,45.44230,FR,40.483
6.30392,45.04346,FR,40.483
5.69218,45.01776,FR,40.483
5.89307,44.73682,FR,40.483
6.23116,45.78876,FR,40.483
6.24647,46.16963,FR,40.483
5.70401,47.00318,FR,40.483
5.85314,46.99879,FR,40.483
5.52831,46.29430,FR,40.483
6.01356,46.22949,FR,40.483
9.10764,42.46855,FR,40.483
9.22257,42.43406,FR,40.483
8.97642,42.31927,FR,40.483
9.37289,42.50694,FR,40.483
9.36363,42.59251,FR,40.483
9.07187,42.25758,FR,40.483
9.26582,42.22165,FR,40.483
9.48950,42.11743,FR,40.483
9.36656,42.03448,FR,40.483
8.81485,42.11595,FR,40.483
9.10289,42.09262,FR,40.483
8.82560,41.91250,FR,40.483
8.92120,41.78846,FR,40.483
8.98163,41.65566,FR,40.483
9.47044,42.44520,FR,40.483
9.30388,41.71826,FR,40.483
8.85321,42.27481,FR,40.483
9.30922,41.92335,FR,40.483
9.29459,42.60964,FR,40.483
8.99273,42.61997,FR,40.483
8.75374,42.37959,FR,40.483
9.42047,42.89688,FR,40.483
-0.95271,45.75724,FR,40.483
-0.83720,46.05486,FR,40.483
-0.86717,45.82131,FR,40.483
-0.77342,45.92136,FR,40.483
-0.49549,45.93414,FR,40.483
-0.24159,46.20994,FR,40.483
-0.29184,46.16827,FR,40.483
-0.21751,46.14414,FR,40.483
-0.11117,46.10919,FR,40.483
-0.64433,45.86422,FR,40.483
-0.64915,45.83195,FR,40.483
-0.53647,45.59469,FR,40.483
-0.45807,45.45067,FR,40.483
-0.30988,45.38870,FR,40.483
-0.19052,45.52176,FR,40.483
-0.13990,45.51227,FR,40.483
0.05518,45.48024,FR,40.483
-0.35685,45.70025,FR,40.483
-0.27070,45.70954,FR,40.483
-0.28459,45.68810,FR,40.483
-0.02617,45.62188,FR,40.483
0.04509,45.59407,FR,40.483
0.08227,45.64572,FR,40.483
0.10472,45.63951,FR,40.483
0.21684,45.58805,FR,40.483
0.16036,45.66968,FR,40.483
0.26730,45.64389,FR,40.483
0.15379,45.67846,FR,40.483
-0.00104,45.93209,FR,40.483
0.05954,45.86812,FR,40.483
0.11149,45.89611,FR,40.483
0.20722,45.87385,FR,40.483
0.39362,45.82030,FR,40.483
0.46200,45.67023,FR,40.483
0.90954,45.70872,FR,40.483
0.62124,45.53411,FR,40.483
0.43246,45.91775,FR,40.483
0.25554,45.96052,FR,40.483
0.24173,46.13608,FR,40.483
0.63733,45.84728,FR,40.483
-0.91210,45.66545,FR,40.483
-0.57854,45.24236,FR,40.483
-0.46682,45.09111,FR,40.483
-0.29189,45.01418,FR,40.483
0.24544,45.19311,FR,40.483
0.15179,45.23783,FR,40.483
0.31759,45.43584,FR,40.483
0.72243,45.47141,FR,40.483
0.92213,45.60603,FR,40.483
0.24682,45.02975,FR,40.483
0.59292,45.17192,FR,40.483
0.80320,45.20202,FR,40.483
0.85222,45.18884,FR,40.483
1.30789,45.42881,FR,40.483
1.34905,45.41717,FR,40.483
0.95126,45.34794,FR,40.483
1.15467,45.55816,FR,40.483
0.01671,44.88767,FR,40.483
0.07729,44.82085,FR,40.483
0.26593,44.81772,FR,40.483
0.33201,44.83963,FR,40.483
0.60067,44.89920,FR,40.483
0.52792,44.84377,FR,40.483
0.73048,44.80409,FR,40.483
0.82208,44.87305,FR,40.483
0.92714,44.91754,FR,40.483
1.10570,45.03621,FR,40.483
1.11733,45.02031,FR,40.483
1.12346,45.10992,FR,40.483
1.26859,45.13762,FR,40.483
1.30744,45.12965,FR,40.483
1.57007,45.17297,FR,40.483
1.72902,45.23326,FR,40.483
1.75609,45.29534,FR,40.483
1.79772,45.30157,FR,40.483
1.86402,45.43539,FR,40.483
1.43803,45.21783,FR,40.483
1.35708,45.35691,FR,40.483
1.45152,45.21807,FR,40.483
1.58306,45.41712,FR,40.483
1.95621,45.61185,FR,40.483
0.99831,44.81468,FR,40.483
1.35682,44.86591,FR,40.483
1.45759,44.89700,FR,40.483
1.74360,44.91565,FR,40.483
1.78527,44.89407,FR,40.483
2.01119,44.83779,FR,40.483
1.83845,44.91632,FR,40.483
2.42825,44.99470,FR,40.483
2.35042,44.88212,FR,40.483
2.52381,44.97659,FR,40.483
1.84382,45.02383,FR,40.483
1.93972,45.07158,FR,40.483
1.92730,45.08827,FR,40.483
1.95068,45.13293,FR,40.483
2.16853,45.25375,FR,40.483
2.07853,45.41513,FR,40.483
2.56976,45.18508,FR,40.483
2.39571,45.43678,FR,40.483
2.32253,45.51484,FR,40.483
2.66555,45.30663,FR,40.483
2.49468,45.39360,FR,40.483
2.54885,45.58553,FR,40.483
2.50769,45.63909,FR,40.483
2.63392,45.56237,FR,40.483
-0.60643,44.55981,FR,40.483
-0.49241,44.42272,FR,40.483
-0.34276,44.41051,FR,40.483
-0.08700,44.61270,FR,40.483
-0.03340,44.63192,FR,40.483
0.57808,44.67311,FR,40.483
0.12573,44.46735,FR,40.483
0.22280,44.41137,FR,40.483
0.38781,44.44063,FR,40.483
0.18984,44.27112,FR,40.483
0.38150,44.35810,FR,40.483
0.69178,44.46042,FR,40.483
0.89806,44.59843,FR,40.483
0.61976,44.44127,FR,40.483
1.07064,44.54371,FR,40.483
1.16021,44.50753,FR,40.483
1.23216,44.51125,FR,40.483
1.65772,44.50767,FR,40.483
2.30137,44.78402,FR,40.483
1.95855,44.51928,FR,40.483
2.22970,44.58554,FR,40.483
2.56727,44.64981,FR,40.483
2.92656,44.96247,FR,40.483
3.06114,45.05736,FR,40.483
3.21200,44.98365,FR,40.483
2.56944,44.64156,FR,40.483
2.79218,44.53032,FR,40.483
3.19897,44.44336,FR,40.483
3.24567,44.49141,FR,40.483
3.35712,44.64570,FR,40.483
3.24838,44.49068,FR,40.483
3.45630,44.48079,FR,40.483
3.63378,44.51908,FR,40.483
0.32043,44.28880,FR,40.483
0.33400,44.22692,FR,40.483
0.29323,44.13652,FR,40.483
0.29349,43.90585,FR,40.483
0.33576,43.53060,FR,40.483
0.06195,44.01753,FR,40.483
0.06868,43.97498,FR,40.483
0.33587,44.14741,FR,40.483
0.40218,43.65785,FR,40.483
0.46552,43.29868,FR,40.483
0.48464,44.26614,FR,40.483
0.44365,43.97912,FR,40.483
0.64303,44.28714,FR,40.483
0.67309,44.11851,FR,40.483
0.62108,43.71769,FR,40.483
0.54210,43.28349,FR,40.483
0.91642,44.19314,FR,40.483
0.72926,43.90872,FR,40.483
0.81793,44.12341,FR,40.483
0.99680,44.16926,FR,40.483
0.85204,44.04117,FR,40.483
1.02826,44.09198,FR,40.483
1.20383,44.13671,FR,40.483
1.34084,44.23921,FR,40.483
1.34803,44.08287,FR,40.483
1.47283,44.11831,FR,40.483
2.10338,44.00316,FR,40.483
1.81944,44.12922,FR,40.483
2.08087,44.04691,FR,40.483
2.05951,44.17535,FR,40.483
2.19677,44.16316,FR,40.483
2.81140,44.21016,FR,40.483
2.83824,44.29637,FR,40.483
2.00109,44.28557,FR,40.483
2.27496,44.37169,FR,40.483
2.49326,44.33794,FR,40.483
2.88862,44.36679,FR,40.483
1.39055,43.98903,FR,40.483
1.49966,43.86796,FR,40.483
1.68811,43.77665,FR,40.483
1.82441,43.74664,FR,40.483
2.17535,43.76656,FR,40.483
1.82222,43.72428,FR,40.483
2.11273,43.59291,FR,40.483
2.26475,43.54022,FR,40.483
2.40867,43.50363,FR,40.483
2.46336,43.48810,FR,40.483
2.65524,43.46676,FR,40.483
2.41705,43.68125,FR,40.483
2.53457,43.73243,FR,40.483
2.45748,43.70287,FR,40.483
2.48023,43.63917,FR,40.483
2.69835,43.60669,FR,40.483
2.80227,43.66059,FR,40.483
2.12509,43.94780,FR,40.483
2.62198,43.99765,FR,40.483
2.93802,43.78903,FR,40.483
2.96467,44.03683,FR,40.483
3.08633,44.10212,FR,40.483
3.13749,44.10727,FR,40.483
3.49141,44.07534,FR,40.483
3.27739,44.20031,FR,40.483
3.49632,44.33310,FR,40.483
3.81925,44.38741,FR,40.483
3.61093,44.15969,FR,40.483
1.07940,44.02250,FR,40.483
1.12082,43.97251,FR,40.483
1.17194,43.95293,FR,40.483
1.24298,43.85385,FR,40.483
1.27584,43.78381,FR,40.483
0.81655,43.41438,FR,40.483
0.85751,43.42109,FR,40.483
0.98030,43.52113,FR,40.483
1.38056,43.75045,FR,40.483
1.71500,43.37772,FR,40.483
1.75698,43.32497,FR,40.483
1.35840,43.69651,FR,40.483
1.36814,43.70039,FR,40.483
1.39563,43.62077,FR,40.483
1.19559,43.40567,FR,40.483
1.43689,43.57232,FR,40.483
1.40688,43.49960,FR,40.483
1.40658,43.45094,FR,40.483
1.35297,43.28062,FR,40.483
1.42061,43.46052,FR,40.483
1.53295,43.31072,FR,40.483
1.63204,43.28609,FR,40.483
1.73573,43.19999,FR,40.483
1.74497,43.09803,FR,40.483
1.93214,43.04062,FR,40.483
1.79355,42.89445,FR,40.483
1.96787,42.95438,FR,40.483
1.59917,43.18363,FR,40.483
1.50032,42.91896,FR,40.483
1.79343,42.73806,FR,40.483
1.38777,43.51213,FR,40.483
1.13339,43.30307,FR,40.483
1.24443,43.31712,FR,40.483
1.24717,43.10492,FR,40.483
1.37392,43.08403,FR,40.483
1.11772,43.17016,FR,40.483
1.08762,43.20395,FR,40.483
0.96881,43.15782,FR,40.483
1.31495,42.89758,FR,40.483
0.84139,43.09449,FR,40.483
0.80493,42.91701,FR,40.483
0.70631,43.09769,FR,40.483
0.64741,42.93919,FR,40.483
0.60234,42.85265,FR,40.483
0.73586,42.84931,FR,40.483
-0.74511,45.05602,FR,40.483
-1.13682,44.87379,FR,40.483
-0.99625,44.62637,FR,40.483
-0.67363,44.37502,FR,40.483
