kind,subtype,name,x_3035,y_3035,count,area_km2,seg_id,dist_to_seg_m,pos_along_seg_m
industrial_firm,unclassified,Amor'e Design Home Textile Koll. Şti.,5803111.8,2195266.8,1,0.000000,S-491,2021.1,3001.0
industrial_firm,food,Aran Dış Ticaret - Ahmet ARMUTÇUOĞLU,5803491.1,2195374.3,1,0.000000,S-491,2115.8,2426.7
industrial_firm,agriculture_industry,BBCA Depolama Sistemleri Tarım İnş. San. Tic. A.Ş.,5804179.2,2195864.2,1,0.000000,S-491,1885.5,1148.9
industrial_firm,textile,Bekaert Tekstil San. ve Tic. A.Ş,5803128.9,2195048.9,1,0.000000,S-491,2222.0,3001.0
industrial_firm,food,Bes Dış Ticaret Koll. Şti.Birol ÇAKIR ve Ortağı,5803943.5,2195797.7,1,0.000000,S-491,1894.0,1148.9
industrial_firm,textile,Bilkont Dış Tic. Ve Tekstil San. A.Ş.,5802959.2,2195115.7,1,0.000000,S-491,2090.0,3001.0
industrial_firm,textile,Ce-Ze Tekstil Dış Tic. Paz. Koll. Şti. Celal ÖZEN ve Ortakları,5803713.0,2195459.7,1,0.000000,S-491,2142.4,2366.4
industrial_firm,chemical,Constab Middle East Polimer A.Ş.,5803494.2,2195273.6,1,0.000000,S-491,2208.6,2426.7
industrial_firm,food,DK Dış Ticaret - Fuat ÇÖLLÜ,5803554.0,2195240.4,1,0.000000,S-491,2263.8,2426.7
industrial_firm,unclassified,DTB Denizcilik San. ve Tic. Ltd. Şti. ASB Şubesi,5803447.4,2195420.8,1,0.000000,S-491,2055.2,2426.7
industrial_firm,metal,De Metalurji Koll. Şti. İsmail DEMİRKAYA ve Ortağı,5803314.6,2195201.6,1,0.000000,S-491,2180.8,3001.0
industrial_firm,chemical|textile,Denge Kimya Koll. Şti. Halil AKSOY ve Ortağı,5803751.0,2195503.7,1,0.000000,S-491,2124.0,2366.4
industrial_firm,food|machinery_auto,EAE Elektrik Asansör Endüstrisi İnşaat Sanayi ve Ticaret A.Ş. ASB Şubesi,5803268.5,2195161.9,1,0.000000,S-491,2190.2,3001.0
industrial_firm,unclassified,EPTA İstanbul Soğutma Sistemleri Sanayi ve Tic. Ltd. Şti.,5803275.3,2195433.2,1,0.000000,S-491,1966.9,3001.0
industrial_firm,machinery_auto,EYS Makina İnşaat ve Yapı Malzemeleri San. ve Tic. Ltd. Şti. ASB Şubesi,5803785.0,2195835.4,1,0.000000,S-491,1835.2,1148.9
industrial_firm,metal,Ege Metalurji San. Tic. Ltd. Şti.,5803750.8,2195418.1,1,0.000000,S-491,2197.4,2366.4
industrial_firm,food|machinery_auto,Elit Makine Sanayi Ve Ticaret Kollektif Şirketi Cevat Taşkan Ve Ünal Aykun,5803626.5,2195581.5,1,0.000000,S-491,1993.6,2366.4
industrial_firm,food|machinery_auto,Elit Makine Sanayi Ve Ticaret Kollektif Şirketi Cevat Taşkan Ve Ünal Aykun,5803564.9,2195655.4,1,0.000000,S-491,1899.0,2366.4
industrial_firm,food|machinery_auto,Elit Makine Sanayi Ve Ticaret Kollektif Şirketi Cevat Taşkan Ve Ünal Aykun,5804043.4,2195885.2,1,0.000000,S-491,1828.8,1148.9
industrial_firm,unclassified,Elpa Dış Tic. A.Ş. ASB Şubesi,5804060.2,2195626.0,1,0.000000,S-491,2085.1,1148.9
industrial_firm,unclassified,Ercan ÖZSİVRİ - Boru Mil Sanayi,5803444.2,2195359.8,1,0.000000,S-491,2109.5,2426.7
industrial_firm,food|plastic_rubber,Eurotec Mühendislik Plastikleri Sanayi ve Ticaret A.Ş.,5803665.0,2195536.8,1,0.000000,S-491,2051.5,2366.4
industrial_firm,unclassified,Flammastek Tekik Montaj San. Ve Tic. A.Ş. ASB Şubesi,5803510.8,2195705.7,1,0.000000,S-491,1828.8,2366.4
industrial_firm,unclassified,Flokontrol Endüstriyel Otomasyon San. Tic. Koll. Şti.,5803625.1,2195371.8,1,0.000000,S-491,2177.5,2366.4
industrial_firm,energy_waste|machinery_auto,GTS Otomotiv Nakliye Petrol Ürünleri Mak. San. Ve Tic. Koll. Şti. Deniz GÜLSEREN ve Ortağı,5803584.8,2195457.2,1,0.000000,S-491,2083.1,2366.4
industrial_firm,food,Giza Dış Ticaret ve Sanayi Koll. Şti. Sezayi ŞENYUVA ve Ortağı,5803471.6,2195160.3,1,0.000000,S-491,2303.0,3001.0
industrial_firm,machinery_auto,Huzur Makine Ali YILMAZ ve Bülent YILMAZ Koll. Şti.,5803327.3,2195306.2,1,0.000000,S-491,2100.7,3001.0
industrial_firm,machinery_auto,Huzur Makine Ali YILMAZ ve Bülent YILMAZ Koll. Şti.,5803852.2,2195908.8,1,0.000000,S-491,1770.0,1148.9
industrial_firm,unclassified,Jurgen BURGER,5803516.5,2195399.5,1,0.000000,S-491,2104.2,2426.7
industrial_firm,wood_paper,Korozo Ambalaj San. Tic. A.Ş.,5803473.1,2195886.9,1,0.000000,S-491,1652.4,2366.4
industrial_firm,food|machinery_auto|wood_paper,Matset Matbaa Makina ve Malzemeleri San. ve Tic. A.Ş. ASB Şubesi,5803586.2,2195267.3,1,0.000000,S-491,2253.6,2426.7
industrial_firm,textile,Mega Carpets Halı Tekstil Koll. Şti.,5803158.2,2195316.0,1,0.000000,S-491,2001.3,3001.0
industrial_firm,unclassified,Meghmani Dyes and İntermediates LTD. ASB Şubesi,5803456.3,2195229.5,1,0.000000,S-491,2233.9,2426.7
industrial_firm,unclassified,Netlog Yatırım A.Ş.,5804238.6,2195735.8,1,0.000000,S-491,2025.9,1148.9
industrial_firm,machinery_auto,Netplast Makina San. ve Dış Tic. Ltd. Şti.,5803665.1,2195730.4,1,0.000000,S-491,1886.6,2366.4
industrial_firm,plastic_rubber,Pikasan Plastik Kauçuk San. A.Ş. ASB Şubesi,5803605.2,2195785.6,1,0.000000,S-491,1807.7,2366.4
industrial_firm,food|wood_paper,Roteks Pet Ambalaj San. Ve Tic. Ltd. Şti.,5803483.2,2195442.2,1,0.000000,S-491,2051.2,2426.7
industrial_firm,wood_paper,Serenay Ambalaj San. Tic. Ltd. Şti.,5803427.9,2195314.6,1,0.000000,S-491,2144.4,2426.7
industrial_firm,machinery_auto,T Makina Dış Tic. Koll. Şti.,5803525.4,2195208.2,1,0.000000,S-491,2281.1,2426.7
industrial_firm,unclassified,T-Max Machines & Equipment Koll. Şti.Semih DOĞAN ve Ortakları,5803742.8,2195799.9,1,0.000000,S-491,1867.2,1148.9
industrial_firm,unclassified,TSK Test Sistemleri Sanayi Ltd. Şti.ASB Şubesi,5803396.4,2195284.8,1,0.000000,S-491,2157.9,3001.0
industrial_firm,unclassified,Teksis Dış Tic. A.Ş.,5803616.9,2195290.5,1,0.000000,S-491,2246.7,2426.7
industrial_firm,metal,Volkaner Metal San. Tic. A.Ş.,5803425.1,2195133.2,1,0.000000,S-491,2298.8,3001.0
industrial_firm,metal,Volkaner Metal San. Tic. A.Ş.,5803362.5,2195146.6,1,0.000000,S-491,2253.0,3001.0
industrial_firm,metal,Volkaner Metal San. Tic. A.Ş.,5803424.7,2195199.7,1,0.000000,S-491,2243.8,3001.0
industrial_firm,pharma_cosmetic,World Medicine Europe İlaç San. Ltd. Şti.,5803416.2,2195540.2,1,0.000000,S-491,1933.9,2426.7
industrial_firm,food,Youngone (İstanbul) Apparel Sanayi ve Ticaret Ltd. Şti.,5803659.4,2195335.7,1,0.000000,S-491,2225.3,2366.4
industrial_firm,energy_waste|textile,İki A Enerji Sistemleri Tekstil Tic. Ltd. Şti.,5803562.8,2195340.9,1,0.000000,S-491,2177.3,2426.7
industrial_firm,textile,ABA TEKSTİL,5815178.7,2198667.8,1,0.000000,S-496,743.6,0.0
industrial_firm,machinery_auto,ARDIÇ ELEKTRİK SAN.VE TİC. AŞ.,5815314.6,2198421.7,1,0.000000,S-496,507.1,0.0
industrial_firm,metal|mining_stone,BORTAŞ BORU DEMİR SAN. TİC. LTD. ŞTİ,5814469.8,2197866.8,1,0.000000,S-496,709.7,233.2
industrial_firm,unclassified,ELKON ELEVATÖR KONVAYÖR A.Ş (ELKON4),5814669.8,2198007.6,1,0.000000,S-496,537.6,72.9
industrial_firm,machinery_auto|metal,ELKON ÇELİK MAKİNE ÜRETİM SAN.VE TİC. LTD ŞTİ. (ELKON2),5814477.9,2197776.8,1,0.000000,S-496,687.6,233.2
industrial_firm,machinery_auto,ELKON İNŞAAT MAKİNALARI A.Ş (ELKON3),5814534.0,2198060.2,1,0.000000,S-496,682.7,72.9
industrial_firm,wood_paper,EREN KAĞIT,5815371.0,2198543.4,1,0.000000,S-496,638.3,0.0
industrial_firm,unclassified,GENCO LOJİSTİK VE DIŞ TİC LTD.,5814795.0,2198666.3,1,0.000000,S-496,850.8,0.0
industrial_firm,mining_stone,GRAND BETON,5814483.9,2198092.4,1,0.000000,S-496,740.2,72.9
industrial_firm,metal,MESEK METAL SAN.VE TİC. AŞ.,5814818.6,2197853.4,1,0.000000,S-496,368.9,81.9
industrial_firm,plastic_rubber,SEM-KA PLASTİK VAKUM LTD. ŞTİ.,5815217.9,2198074.5,1,0.000000,S-496,149.6,0.0
industrial_firm,energy_waste,ÇEVRESAN GERİ KAZANIM,5815160.8,2197870.2,1,0.000000,S-496,27.8,72.9
industrial_firm,wood_paper,ACARLAR AHŞAP AMB. SAN. VE TİC. LTD. ŞTİ.,5813950.4,2193628.2,1,0.000000,S-501,1803.6,3309.2
industrial_firm,metal,ADM ZAMAK DÖKÜM METAL SAN. VE TİC. LTD. ŞTİ.,5814197.2,2194418.0,1,0.000000,S-501,1313.6,3273.8
industrial_firm,food,AHMET UYUMAZ,5814126.9,2194143.9,1,0.000000,S-501,1460.7,3309.2
industrial_firm,food,ALKENİZ TÜTÜN VE TÜTÜN MAM. İTH. İHR. SAN. T.C. A.Ş.,5813436.4,2192913.0,1,0.000000,S-501,2362.6,3309.2
industrial_firm,food|metal|plastic_rubber,ALTUN METAL PLASTİK AMB. SAN. TİC. LTD. ŞTİ.,5813423.0,2192973.2,1,0.000000,S-501,2301.3,3309.2
industrial_firm,metal,ALYILDIZ METAL VE NAKL. SAN. TİC. LTD. ŞTİ.,5814188.8,2194187.5,1,0.000000,S-501,1469.1,3309.2
industrial_firm,unclassified,APK HIRDAVAT TİCARİ VE SINAİ ÜR. SAN. İÇ ve Dış TİC. LTD. ŞTİ.,5813733.5,2193841.9,1,0.000000,S-501,1521.9,3309.2
industrial_firm,plastic_rubber,ARSLAN SUNGER VE PLASTİK SAN. TİC. LTD. ŞTİ.,5813587.9,2193949.3,1,0.000000,S-501,1372.9,3309.2
industrial_firm,unclassified,ART İSTANBUL TEKS. SAN. TİC. LTD. ŞTİ.,5814128.5,2193922.2,1,0.000000,S-501,1637.6,3309.2
industrial_firm,unclassified,ARTEK MAKARON ÜR. SAN. VE DİŞ TİC. LTD. ŞTİ.,5813371.5,2192786.2,1,0.000000,S-501,2483.1,3309.2
industrial_firm,metal,ARZULAR METAL DÖKÜM SAN. TİC. LTD. ŞTİ.,5813702.3,2193799.5,1,0.000000,S-501,1551.0,3309.2
industrial_firm,metal,ASA KAYNAK VE METAL ALAŞIMLARI SAN. VE TİC. A.Ş.,5814012.7,2193713.2,1,0.000000,S-501,1755.4,3309.2
industrial_firm,metal,ASA KAYNAK VE METAL ALAŞIMLARI SAN. VE TİC. A.Ş.,5813916.7,2193769.1,1,0.000000,S-501,1661.9,3309.2
industrial_firm,plastic_rubber,AVA PLASTİK SAN. VE TİC. LTD. ŞTİ.,5812637.6,2195196.7,1,0.000000,S-501,140.8,3931.6
industrial_firm,plastic_rubber,AVA PLASTİK SAN. VE TİC. LTD. ŞTİ.,5812516.9,2195224.4,1,0.000000,S-501,165.2,3937.0
industrial_firm,metal,BAYRAM METAL ALÜMİNYUM VE ZAMAK ANLŞ. SAN. VE TİC. LTD. ŞTİ.,5814289.4,2194529.3,1,0.000000,S-501,1317.0,3273.8
industrial_firm,pharma_cosmetic,BELİNO KOZMETİK SAN. DIŞ. TİC. LTD. ŞTİ.,5814618.2,2194038.2,1,0.000000,S-501,1880.6,3273.8
industrial_firm,unclassified,BES REKLAM ÜR. SAN. VE TİC. A.Ş.,5813775.9,2193887.2,1,0.000000,S-501,1495.9,3309.2
industrial_firm,food|metal,BOR BİLET ALÜMİNYUM SAN. VE TİC. LTD. ŞTİ.,5814315.5,2194132.7,1,0.000000,S-501,1596.5,3309.2
industrial_firm,unclassified,BRASSAN BAKIR ÜRÜNLERİ,5814538.5,2197290.2,1,0.000000,S-501,356.7,566.4
industrial_firm,metal,BİLGİÇ METAL,5814267.6,2197049.7,1,0.000000,S-501,337.2,1300.2
industrial_firm,unclassified,DERBY KONVEYÖR BANT SAN. VE TİC. A.Ş.,5814816.7,2193778.8,1,0.000000,S-501,2202.2,3273.8
industrial_firm,unclassified,DERBY KONVEYÖR BANT SAN. VE TİC. A.Ş.,5814748.0,2193787.4,1,0.000000,S-501,2146.6,3273.8
industrial_firm,unclassified,DERBY KONVEYÖR BANT SAN. VE TİC. A.Ş.,5814920.2,2193892.8,1,0.000000,S-501,2204.9,3273.8
industrial_firm,plastic_rubber,DERBY V KAYIŞI LASTİK SAN. LTD. ŞTİ.,5814869.4,2193756.7,1,0.000000,S-501,2255.8,3273.8
industrial_firm,plastic_rubber,DEVA PLASTİK PVC GRANÜL SAN. VE TİC. LTD. ŞTİ.,5814080.0,2194408.5,1,0.000000,S-501,1234.9,3282.0
industrial_firm,alcohol_beverage,DOĞUSAN TEKS. ÇADIR BIRANDA İNŞ. OTO. SAN. VE TİC. LTD. ŞTİ.,5813949.2,2193891.3,1,0.000000,S-501,1568.6,3309.2
industrial_firm,unclassified,EGEMEN NAKLİYAT SAN. TİC. LTD. ŞTİ.,5813699.7,2193618.0,1,0.000000,S-501,1722.4,3309.2
industrial_firm,wood_paper,EKMEN AHŞAP AMBJ SAN TİC LTD ŞTİ.,5814249.6,2197248.4,1,0.000000,S-501,535.9,1318.2
industrial_firm,unclassified,ELBA BANT SAN. VE TİC. A.Ş.,5814565.6,2193920.7,1,0.000000,S-501,1923.2,3283.5
industrial_firm,unclassified,ELBA BANT SAN. VE TİC. A.Ş.,5814414.7,2193944.3,1,0.000000,S-501,1801.1,3309.2
industrial_firm,machinery_auto,EMEK İNOVATİF ELEK. VE ELEKTRONİK TEK. SAN. VE TİC. A.Ş.,5814014.5,2194005.5,1,0.000000,S-501,1504.6,3309.2
industrial_firm,energy_waste|metal|plastic_rubber,EMRE METAL VE PLASTİK GERİ DÖNÜŞÜM,5813405.7,2193727.3,1,0.000000,S-501,1550.6,3309.2
industrial_firm,metal,EMİROĞLU ALÜMİNYUM PROFİL SAN. VE TİC. LTD. ŞTİ.,5814358.8,2194238.4,1,0.000000,S-501,1553.9,3273.8
industrial_firm,energy_waste|mining_stone,ERENLER GERİ DÖNÜŞÜM CAM TOP. AYR. İŞL. İNŞ. OTO NAKL.,5813476.8,2193890.5,1,0.000000,S-501,1402.1,3309.2
industrial_firm,unclassified,ERKA HURDACILIK,5814222.7,2197165.7,1,0.000000,S-501,453.4,1330.3
industrial_firm,wood_paper,ERSAN AMBALAJ VE YALITIM SAN. VE TİC. A.Ş.,5814387.1,2194315.1,1,0.000000,S-501,1524.9,3273.8
industrial_firm,metal,ERSAŞ ALÜMİNYUM SAN. İÇ ve DİŞ TİC. LTD. ŞTİ.,5813207.5,2192793.9,1,0.000000,S-501,2468.7,3309.2
industrial_firm,chemical,FIRAT KİMYEVİ,5814294.6,2197475.1,1,0.000000,S-501,658.0,570.2
industrial_firm,metal|plastic_rubber,FORMÜL PLASTİK VE METAL SANAYi A.Ş.,5814928.2,2194307.3,1,0.000000,S-501,1976.0,3273.8
industrial_firm,metal,GÖKSEL METAL,5814423.1,2197433.4,1,0.000000,S-501,540.7,566.4
industrial_firm,metal,GÜLCAN METAL SAN VE TİC. LTD. ŞTİ.,5813348.0,2193643.5,1,0.000000,S-501,1627.0,3309.2
industrial_firm,chemical,GÜLHAN KİMYEVİ MAD. SAN. VE TİC. A.Ş.,5813632.1,2193696.7,1,0.000000,S-501,1627.7,3309.2
industrial_firm,unclassified,HİDROMEKANİK MAK. SAN. VE TİC. A.Ş.,5814323.0,2193401.6,1,0.000000,S-501,2180.0,3309.2
industrial_firm,unclassified,KALE KİLİT VE KALIP SAN. A.Ş.,5813871.8,2196845.4,1,0.000000,S-501,357.4,1436.4
industrial_firm,unclassified,KARBOSAN ZIMPARA TAŞI SAN. A.Ş.,5814694.2,2194500.9,1,0.000000,S-501,1677.5,3273.8
industrial_firm,pharma_cosmetic,KIRMIZIGÜL KOZMETİK VE TURZ. SAN. TİC. LTD. ŞTİ.,5813157.6,2192889.6,1,0.000000,S-501,2372.9,3339.1
industrial_firm,textile,KORAT TEKSTİL SAN. VE PAZ. A.Ş.,5814254.7,2193258.1,1,0.000000,S-501,2270.8,3309.2
industrial_firm,unclassified,KÖSENLİ ENTEGRE TESİSLERİ,5814204.0,2197249.9,1,0.000000,S-501,538.5,1330.3
industrial_firm,unclassified,MAJESTY VALF SAN. VE TİC. LTD. ŞTİ.,5814666.1,2194176.8,1,0.000000,S-501,1829.4,3273.8
industrial_firm,textile,MBT ENDÜSTRİYEL TEKSTİL ÜRN. SAN. VE TİC. LTD. ŞTİ.,5814439.2,2193737.6,1,0.000000,S-501,1972.8,3309.2
industrial_firm,machinery_auto,METSAN MAKİNA VE YEDEK SAN. VE TİC. LTD. ŞTİ.,5813533.5,2193571.2,1,0.000000,S-501,1726.3,3309.2
industrial_firm,plastic_rubber,MURAT PLASTİK,5814270.1,2197199.4,1,0.000000,S-501,486.9,1297.7
industrial_firm,textile,MİLKAY TEKNİK TEKSTİL SAN. A.Ş.,5814374.0,2193569.5,1,0.000000,S-501,2067.4,3309.2
industrial_firm,unclassified,NADİR ÖZTÜRK,5814148.1,2194123.7,1,0.000000,S-501,1489.9,3309.2
industrial_firm,pharma_cosmetic,NEVA KOZMETİK SAN. VE TİC. A.Ş.,5813607.2,2192907.0,1,0.000000,S-501,2392.6,3309.2
industrial_firm,leather,PALA SUNİ DERİ,5814195.2,2197203.4,1,0.000000,S-501,492.7,1330.3
industrial_firm,plastic_rubber,PANDORA PLASTİK SAN. VE TİC. A.Ş.,5814434.5,2194123.6,1,0.000000,S-501,1687.6,3273.8
industrial_firm,wood_paper,PAPİRUS KAĞIT SAN. VE TİC. A.Ş.,5814437.6,2194463.8,1,0.000000,S-501,1476.2,3273.8
industrial_firm,unclassified,PEK AĞAÇ ÜRÜNLERİ AMB. YAPI MALZ. SAN. TİC. A.Ş.,5812443.2,2195244.6,1,0.000000,S-501,203.1,4003.3
industrial_firm,machinery_auto|mining_stone|plastic_rubber,PEKTAŞ KABLO VE PVC GRANÜL SAN. VE TİC. LTD. ŞTİ.,5814078.5,2193567.4,1,0.000000,S-501,1915.0,3309.2
industrial_firm,plastic_rubber,POLİKUR PLASTİK VE SÜNGER SAN. TİC. A.Ş.,5813579.0,2193141.3,1,0.000000,S-501,2157.1,3309.2
industrial_firm,unclassified,POLİYA POLİESTER SAN. VE TİC. LTD. ŞTİ,5814115.5,2196993.6,1,0.000000,S-501,306.4,1330.3
industrial_firm,chemical,PROMER YAPIŞTIRICI POLİMER MADDELER VE KİMYA SAN. TİC. A.Ş.,5813091.4,2192994.1,1,0.000000,S-501,2268.4,3405.3
industrial_firm,unclassified,RAMAZANOĞLU OTO. YAN SAN.,5813544.6,2192866.4,1,0.000000,S-501,2422.6,3309.2
industrial_firm,chemical|metal,ROYAL YÜZEY KAPLAMA VE TOZ BOYA SAN. A.Ş.,5814494.5,2194208.0,1,0.000000,S-501,1676.0,3273.8
industrial_firm,chemical,RÜZGAR KİMYA KOZM. VE ELEKT. SAN. TİC. LTD. ŞTİ.,5813567.0,2193731.6,1,0.000000,S-501,1577.2,3309.2
industrial_firm,energy_waste,SALĞAR GERİ DÖNÜŞÜM,5814296.8,2197218.6,1,0.000000,S-501,488.2,637.1
industrial_firm,metal|mining_stone,SARAY DÖKÜM VE MADENİ AKSAM SAN. TURZ. A.Ş.,5814696.9,2193362.5,1,0.000000,S-501,2426.6,3309.2
industrial_firm,metal|mining_stone,SARAY DÖKÜM VE MADENİ AKSAM SAN. TURZ. A.Ş.,5814861.0,2194202.0,1,0.000000,S-501,1973.7,3273.8
industrial_firm,food|plastic_rubber,SELVİ PLASTİK AMB. PALET SAN. TİC.,5814241.1,2194295.5,1,0.000000,S-501,1429.1,3273.8
industrial_firm,plastic_rubber,SEMA KALIP PLASTİK,5814406.6,2194399.2,1,0.000000,S-501,1488.3,3273.8
industrial_firm,energy_waste,TARHAN GERİ DÖNÜŞÜM,5814458.2,2197372.2,1,0.000000,S-501,471.1,566.4
industrial_firm,unclassified,TEK YAPI DEKARASYON MALZ LTD ŞTİ,5814149.6,2197205.0,1,0.000000,S-501,500.3,1330.3
industrial_firm,unclassified,TEKİNOĞLU HURDA LTD ŞTİ,5814189.9,2197141.8,1,0.000000,S-501,431.9,1330.3
industrial_firm,unclassified,TEVERPAN MDF LEHVA SAN. VE TİC. A.Ş.,5813732.4,2194028.9,1,0.000000,S-501,1348.6,3309.2
industrial_firm,unclassified,TEVERPAN MDF LEHVA SAN. VE TİC. A.Ş.,5813962.6,2194195.9,1,0.000000,S-501,1318.5,3309.2
industrial_firm,chemical|metal,TUNA ALÜMİNYUM METAL KİMYA İNŞ. SAN. VE DIŞ. TİC. A.Ş.,5814284.8,2193036.9,1,0.000000,S-501,2481.4,3309.2
industrial_firm,food,TURAN BEZİR YAĞLARI SAN. TİC. A.Ş.,5813467.2,2193504.3,1,0.000000,S-501,1780.3,3309.2
industrial_firm,unclassified,TURAN NALBANTOĞLU,5813429.1,2192838.3,1,0.000000,S-501,2436.2,3309.2
industrial_firm,chemical|energy_waste,Teknikkimya Atık Yönetimi Geri Dönüşüm Ve Mühendislik Hizmetleri San. Tic. Ltd. Şti,5814332.1,2197135.2,1,0.000000,S-501,417.8,637.1
industrial_firm,unclassified,TİS DUYAR SU TEKN. SAN. VE TİC. A.Ş.,5813455.6,2193631.6,1,0.000000,S-501,1652.8,3309.2
industrial_firm,plastic_rubber,YAVUZLAR PLASTİK,5814623.4,2197326.7,1,0.000000,S-501,340.1,470.7
industrial_firm,energy_waste|food,YAĞMUR GERİ DÖNÜŞÜM PALET ORM. ÜR. PLAS. SAN. TİC. LTD. ŞTİ.,5814079.2,2194014.9,1,0.000000,S-501,1533.5,3309.2
industrial_firm,energy_waste,YURT GERİ DÖNÜŞÜM,5814405.5,2197362.5,1,0.000000,S-501,499.9,571.3
industrial_firm,machinery_auto,YÜCEKUR MAKİNA SAN. TİC. A.Ş.,5814904.8,2193736.8,1,0.000000,S-501,2295.4,3273.8
industrial_firm,plastic_rubber,ÇALIŞKANOĞLU PLASTİK,5814034.5,2194054.8,1,0.000000,S-501,1475.1,3309.2
industrial_firm,energy_waste,ÇERKEZKÖY GERİ DÖNÜŞÜM,5814417.1,2197117.8,1,0.000000,S-501,333.8,637.1
industrial_firm,unclassified,ÇOBANOĞLU RAMAT,5814212.2,2197106.0,1,0.000000,S-501,394.3,1330.3
industrial_firm,metal,ÖZER METAL SAN. A.Ş.,5814783.1,2193586.6,1,0.000000,S-501,2314.0,3309.2
industrial_firm,leather|textile,ÖZTEKS DERİ TEKSTİL SAN. VE TİC. A.Ş.,5814438.8,2194061.2,1,0.000000,S-501,1734.3,3273.8
industrial_firm,unclassified,İMSAN PRES SAN. VE TİC. LTD. ŞTİ.,5813441.6,2193780.5,1,0.000000,S-501,1503.7,3309.2
industrial_firm,unclassified,İSTANBUL MENSUCAT SAN. A.Ş.,5813171.4,2193181.7,1,0.000000,S-501,2080.8,3325.3
industrial_firm,food,Ak Gida A.Ş.,5772968.0,2196093.3,1,0.000000,S-503,574.3,970.0
industrial_firm,unclassified,Ak NiŞasta A.Ş.,5773311.8,2196000.4,1,0.000000,S-503,260.9,934.6
industrial_firm,chemical,Aksus Kimya A.Ş.,5773247.1,2196134.0,1,0.000000,S-503,340.4,347.5
industrial_firm,alcohol_beverage,Anadolu EFES Biracilik A.Ş.,5773129.3,2195821.0,1,0.000000,S-503,303.3,1030.3
industrial_firm,chemical,Koray Kimya LTD. ŞTİ.,5772917.4,2195964.1,1,0.000000,S-503,555.3,1030.3
industrial_firm,unclassified,Lesaffre Mayacilik A.Ş.,5773456.0,2196367.2,1,0.000000,S-503,209.5,201.8
industrial_firm,machinery_auto,Ardiç Elektrik San. ve Tic. Ltd. Şti,5811687.7,2195305.2,1,0.000000,S-508,292.1,1020.0
industrial_firm,plastic_rubber|wood_paper,BORAY PLASTİK VE AMBALAJ SANAYİ LTD.ŞTİ,5812009.9,2195326.4,1,0.000000,S-508,275.9,270.7
industrial_firm,pharma_cosmetic,CAREX BİTKİSEL ÜRÜNLER VE KOZMETİK SAN.TİC.LTD.ŞTİ.,5811954.8,2195284.5,1,0.000000,S-508,328.0,534.5
industrial_firm,unclassified,ERAK GİYİM SAN. VE TİC. A.Ş.,5811685.2,2195209.4,1,0.000000,S-508,385.0,1020.0
industrial_firm,unclassified,ERAK GİYİM SAN. VE TİC. A.Ş.,5811821.7,2195185.5,1,0.000000,S-508,435.2,884.6
industrial_firm,plastic_rubber|wood_paper,GÜVEN PLASTİK AMBALAJ- SERPİL ŞAHİN,5811986.1,2195304.8,1,0.000000,S-508,307.7,503.2
industrial_firm,machinery_auto,MEGATEK ELEKTRONİK ELEKTRİK SAN.TİC.A.Ş.,5811732.7,2195360.6,1,0.000000,S-508,251.9,889.4
industrial_firm,unclassified,Merger Ayakkabı,5812147.5,2195340.8,1,0.000000,S-508,200.7,270.7
industrial_firm,machinery_auto,MİKRON MAKİNA VE KALIP SAN.TİC.LTD.ŞTİ.,5811850.5,2195335.3,1,0.000000,S-508,290.6,551.8
industrial_firm,mining_stone,MARMARA CAM SAN. TİC. A.Ş.,5786933.0,2193510.6,1,0.000000,S-512,1001.4,2917.8
industrial_firm,unclassified,ARKTEK Kaynak,5811222.8,2194519.7,1,0.000000,S-514,296.9,1448.5
industrial_firm,pharma_cosmetic,AİRSEL KOZMETİK SAN.TİC.LTD.ŞTİ.,5811554.6,2195206.3,1,0.000000,S-514,270.7,770.0
industrial_firm,unclassified,CEVHER-BENİSSİMO GİYİM SAN. VE TİC. LTD. ŞTİ,5811571.6,2194915.3,1,0.000000,S-514,309.2,895.0
industrial_firm,unclassified,ERAK GİYİM SAN. VE TİC. A.Ş.,5811652.9,2195150.8,1,0.000000,S-514,365.4,781.7
industrial_firm,unclassified,Eksan ADR Test A.Ş.,5811507.6,2194795.1,1,0.000000,S-514,327.0,910.8
industrial_firm,textile,NEVZAT TRİKO VE KONFEKSİYON ENTEGRE TESİSLERİ SAN. VE TİC. A.Ş.,5811309.1,2194689.7,1,0.000000,S-514,261.8,1107.1
industrial_firm,wood_paper,RKM ROLİK KAĞIT MASURA NAK. SAN. TİC. LTD. ŞTİ.,5811332.2,2194768.3,1,0.000000,S-514,221.9,1053.7
industrial_firm,chemical|textile,"""NUR TEKSTİL BOYA APRE SAN. TİC. A.Ş.",5790307.5,2191246.2,1,0.000000,S-524,65.9,5372.1
industrial_firm,textile,AKMAN TEKSTİL TİC. SAN. A.Ş.,5790350.7,2191462.5,1,0.000000,S-524,239.6,5105.7
industrial_firm,chemical|textile,ALTOTEKS TEKSTİL GİYİM BOYA APRE SAN. TİC. A.Ş.,5790438.8,2191451.9,1,0.000000,S-524,168.4,5076.9
industrial_firm,unclassified,ARFEN İNŞAAT TAAH.SAN.VE TİC.LTD.ŞTİ.,5790400.1,2191258.8,1,0.000000,S-524,46.3,5299.2
